Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
49,53.1722,13.757,731.4899554
1172,4605.89,13.663,62930.27507

weighted_avg,NA,NA,63661.765025400004
weighted_%,NA,NA,1.0
weighted_total,63661.765025400004
