Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
49,53.1722,4205740,223628448.42799997
1172,4605.89,4434900,20426661561.0

weighted_avg,NA,NA,20650290009.428
weighted_%,NA,NA,1.0
weighted_total,20650290009.428
