Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,1116959874,59391213812.302795
1172,4605.89,1030087196,4744468315184.44

weighted_avg,NA,NA,4803859528996.743
weighted_%,NA,NA,1.0
weighted_total,4803859528996.743
