Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
49,53.1722,1831961,97409396.68419999,929220,49408671.684,84589,4497783.2258,191,10155.8902
1172,4605.89,1784123,8217474284.47,1086638,5004935097.820001,76865,354031734.85,11,50664.79

weighted_avg,NA,NA,8314883681.154201,NA,5054343769.504001,NA,358529518.0758,NA,60820.6802
weighted_%,NA,NA,0.6056959531882755,NA,0.3681826089942356,NA,0.026117007347829846,NA,4.430469658979599e-06
weighted_total,13727817789.414202
