Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
49,53.1722,122945,6537256.129,73122,3888057.6084
1172,4605.89,148204,682611321.5600001,77122,355215448.58000004

weighted_avg,NA,NA,689148577.689,NA,359103506.18840003
weighted_%,NA,NA,0.6574263846344048,NA,0.34257361536559516
weighted_total,1048252083.8774
