Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,466894502,24825807839.2444
1172,4605.89,449339161,2069606748258.29

weighted_avg,NA,NA,2094432556097.5344
weighted_%,NA,NA,1.0
weighted_total,2094432556097.5344
