Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
4118,2431.67,1143762,2781251742.54,1279305,3110847589.35
1010,22.174,1150454,25510166.996,1286294,28522283.156
1362,2347.06,1140483,2676782029.98,1269420,2979404905.2
5198,1186.62,1146876,1360905999.12,1237138,1468012693.56

weighted_avg,NA,NA,6844449938.636,NA,7586787471.265999
weighted_%,NA,NA,0.47428018431320923,NA,0.5257198156867908
weighted_total,14431237409.901999
