Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
4118,2431.67,4426532890,10763867232626.3
1010,22.174,4317470132,95735582706.968
1362,2347.06,4311581695,10119540933066.7
5198,1186.62,4453349540,5284433631154.8

weighted_avg,NA,NA,26263577379554.77
weighted_%,NA,NA,1.0
weighted_total,26263577379554.77
