Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565366,3806453541.2200003,1791853,4357195184.51
1010,22.174,1568270,34774818.98,1805693,40039436.582
1362,2347.06,1563460,3669534427.6,1778739,4174807157.3399997
5198,1186.62,1565770,1857973997.3999999,1752323,2079341518.2599998

weighted_avg,NA,NA,9368736785.2,NA,10651383296.692
weighted_%,NA,NA,0.4679660634840013,NA,0.5320339365159987
weighted_total,20020120081.892
