Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,296400,720746988.0,19674,47840675.58,4692565,11410769533.550001
1010,22.174,532233,11801734.542,18846,417891.20399999997,4739259,105088329.066
1362,2347.06,296857,696741190.42,21020,49335201.199999996,4701455,11034596972.3
5198,1186.62,297836,353418154.32,21598,25628618.759999998,4678765,5551916124.299999

weighted_avg,NA,NA,1782708067.2819998,NA,123222386.74399999,NA,28102370959.216
weighted_%,NA,NA,0.05940716346228548,NA,0.004106276628160789,NA,0.9364865599095537
weighted_total,30008301413.242
