Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
4118,2431.67,9,21885.03,0,0.0,0,0.0,13301,32343642.67,59490,144660048.3
1010,22.174,58,1286.0919999999999,0,0.0,0,0.0,14018,310835.132,61512,1363967.088
1362,2347.06,2,4694.12,0,0.0,0,0.0,14547,34142681.82,60452,141884471.12
5198,1186.62,6,7119.719999999999,0,0.0,0,0.0,13772,16342130.639999999,60090,71303995.8

weighted_avg,NA,NA,34984.962,NA,0.0,NA,0.0,NA,83139290.262,NA,359212482.308
weighted_%,NA,NA,7.908229937798119e-05,NA,0.0,NA,0.0,NA,0.1879334967570455,NA,0.8119874209435766
weighted_total,442386757.532
