Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,89402487,217397345563.29
1010,22.174,102081182,2263548129.6679997
1362,2347.06,90637974,212732763256.44
5198,1186.62,90110007,106926336506.34

weighted_avg,NA,NA,539319993455.73804
weighted_%,NA,NA,1.0
weighted_total,539319993455.73804
