Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,56483,137348016.61,0,0.0
1010,22.174,58187,1290238.538,0,0.0
1362,2347.06,57256,134383267.35999998,0,0.0
5198,1186.62,57267,67954167.53999999,0,0.0

weighted_avg,NA,NA,340975690.048,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,340975690.048
