Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,396779,964835590.9300001,66583,161907883.61
1010,22.174,391762,8686930.588,75271,1669059.1539999999
1362,2347.06,394724,926440911.4399999,72657,170530338.42
5198,1186.62,395156,468900012.71999997,66655,79094156.1

weighted_avg,NA,NA,2368863445.678,NA,413201437.28400004
weighted_%,NA,NA,0.8514767071700808,NA,0.14852329282991922
weighted_total,2782064882.962
