Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0
1010,22.174,84,1862.616,123,2727.402
1362,2347.06,2,4694.12,0,0.0
5198,1186.62,3,3559.8599999999997,2,2373.24

weighted_avg,NA,NA,10116.596,NA,5100.642
weighted_%,NA,NA,0.6648115775017779,NA,0.33518842249822206
weighted_total,15217.238
