Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,177,430405.59,71309,173399956.03
1010,22.174,113,2505.662,76269,1691188.8059999999
1362,2347.06,109,255829.54,72788,170837803.28
5198,1186.62,61,72383.81999999999,71431,84761453.22

weighted_avg,NA,NA,761124.612,NA,430690401.33599997
weighted_%,NA,NA,0.0017641022599876803,NA,0.9982358977400123
weighted_total,431451525.94799995
