Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,312357,759549146.19,237082,576505186.94
1010,22.174,309453,6861810.822,241761,5360808.414
1362,2347.06,312918,734437321.0799999,237292,556938561.52
5198,1186.62,311096,369152735.52,237604,281945658.47999996

weighted_avg,NA,NA,1870001013.612,NA,1420750215.354
weighted_%,NA,NA,0.5682596111039303,NA,0.4317403888960697
weighted_total,3290751228.966
