Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,61249,148937355.83,11506,27978795.02
1010,22.174,63208,1401574.192,12231,271210.194
1362,2347.06,62546,146799214.76,12366,29023743.96
5198,1186.62,62307,73934732.33999999,11487,13630703.94

weighted_avg,NA,NA,371072877.122,NA,70904453.114
weighted_%,NA,NA,0.8395744571873414,NA,0.16042554281265867
weighted_total,441977330.23599994
