Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,751674757,1827824956354.19
1010,22.174,813677989,18042495728.086
1362,2347.06,758795308,1780938115594.48
5198,1186.62,754871310,895745393872.2

weighted_avg,NA,NA,4522550961548.956
weighted_%,NA,NA,1.0
weighted_total,4522550961548.956
