Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,42496549,34428621668.898994
5297,898.498,44753951,40211335465.598
5168,967.77,44175742,42751957835.34
2807,979.819,44376821,43481252375.398994
2215,509.983,44662671,22777202944.593
1490,862.35,46054674,39715248123.9
3954,490.914,43550700,21379648339.8
2031,399.553,43539591,17396374202.822998

weighted_avg,NA,NA,262141640956.35196
weighted_%,NA,NA,1.0
weighted_total,262141640956.35196
