Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
517,810.151,24062353,19494139345.302998
5297,898.498,28259068,25390716079.864002
5168,967.77,24490699,23701363771.23
2807,979.819,24144516,23657255522.604
2215,509.983,24205359,12344321598.897
1490,862.35,28207328,24324589300.8
3954,490.914,24218853,11889374001.642
2031,399.553,24067586,9616276189.058

weighted_avg,NA,NA,150418035809.39804
weighted_%,NA,NA,1.0
weighted_total,150418035809.39804
