Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,12554,10170635.654
5297,898.498,13082,11754150.836000001
5168,967.77,13070,12648753.9
2807,979.819,13154,12888539.126
2215,509.983,13171,6716986.093
1490,862.35,13485,11628789.75
3954,490.914,12848,6307263.072
2031,399.553,12808,5117474.824

weighted_avg,NA,NA,77232593.25500001
weighted_%,NA,NA,1.0
weighted_total,77232593.25500001
