Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,91145885,73841929878.635
5297,898.498,95026113,85380772478.274
5168,967.77,92733814,89745003174.78
2807,979.819,92836144,90962617777.93599
2215,509.983,92688387,47269501667.421
1490,862.35,94621223,81596611654.05
3954,490.914,92083885,45205268320.89
2031,399.553,91670237,36627118204.061

weighted_avg,NA,NA,550628823156.047
weighted_%,NA,NA,1.0
weighted_total,550628823156.047
