Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,2910335,2357810810.585
5297,898.498,2950955,2651427165.59
5168,967.77,2953150,2857969975.5
2807,979.819,2955170,2895531714.23
2215,509.983,2958910,1508993798.53
1490,862.35,2972795,2563589768.25
3954,490.914,2958475,1452356796.1499999
2031,399.553,2975130,1188722116.89

weighted_avg,NA,NA,17476402145.725002
weighted_%,NA,NA,1.0
weighted_total,17476402145.725002
