Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
517,810.151,2320987,1880349939.037,580001,469888390.15099996,143,115851.593,0,0.0
5297,898.498,2328582,2092226269.8360002,579920,521056960.16,206,185090.58800000002,145,130282.21
5168,967.77,2326691,2251701749.07,579240,560571094.8,430,416141.1,3,2903.31
2807,979.819,2321443,2274593958.817,579981,568276403.439,462,452676.37799999997,0,0.0
2215,509.983,2329709,1188111984.947,579021,295290866.643,415,211642.945,0,0.0
1490,862.35,2335253,2013805424.55,579295,499555043.25,382,329417.7,148,127627.8
3954,490.914,2329687,1143675963.918,578943,284211223.902,432,212074.848,0,0.0
2031,399.553,2330554,931179842.362,578710,231225316.63,508,202972.924,0,0.0

weighted_avg,NA,NA,13775645132.536999,NA,3430075298.9750004,NA,2125868.076,NA,260813.32
weighted_%,NA,NA,0.8005322748254936,NA,0.19932903000133356,NA,0.00012353875194124993,NA,1.515642123149971e-05
weighted_total,17208107112.908
