Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
517,810.151,13.054,10575.711153999999
5297,898.498,13.021,11699.342458000001
5168,967.77,13.035,12614.881949999999
2807,979.819,13.039,12775.859940999999
2215,509.983,13.044,6652.218252000001
1490,862.35,13.057,11259.703950000001
3954,490.914,13.045,6403.973129999999
2031,399.553,13.041,5210.570673

weighted_avg,NA,NA,77192.261508
weighted_%,NA,NA,1.0
weighted_total,77192.261508
