Core, 0
Cumulative Cycles, 8836268             
Cumulative Instructions, 20000018            
Cumulative IPC, 2.26340
Periodic Cycles, 4220367             
Periodic Instructions, 10000013            
Periodic IPC, 2.36947

BTB_ON_PATH_MISS_count,        609269
BTB_ON_PATH_MISS_pct,       28.629
BTB_ON_PATH_MISS_total_count,       1200629
BTB_ON_PATH_MISS_total_pct,       28.331

BTB_ON_PATH_HIT_count,       1518868
BTB_ON_PATH_HIT_pct,       71.371
BTB_ON_PATH_HIT_total_count,       3037171
BTB_ON_PATH_HIT_total_pct,       71.669
BTB_ON_PATH_HIT_sum_count,       2128137
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       4237800
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.71
BTB_ON_PATH_HIT_stddev,         0.65
BTB_ON_PATH_HIT_total_mean,         0.72
BTB_ON_PATH_HIT_total_stddev,         0.65

BTB_OFF_PATH_MISS_count,        240537
BTB_OFF_PATH_MISS_pct,       24.699
BTB_OFF_PATH_MISS_total_count,        655777
BTB_OFF_PATH_MISS_total_pct,       25.423

BTB_OFF_PATH_HIT_count,        733332
BTB_OFF_PATH_HIT_pct,       75.301
BTB_OFF_PATH_HIT_total_count,       1923646
BTB_OFF_PATH_HIT_total_pct,       74.577
BTB_OFF_PATH_HIT_sum_count,        973869
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,       2579423
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.75
BTB_OFF_PATH_HIT_stddev,         0.69
BTB_OFF_PATH_HIT_total_mean,         0.75
BTB_OFF_PATH_HIT_total_stddev,         0.68

BTB_ON_PATH_WRITE_count,         38352
BTB_ON_PATH_WRITE_pct,       99.859
BTB_ON_PATH_WRITE_total_count,         78166
BTB_ON_PATH_WRITE_total_pct,       99.764

BTB_OFF_PATH_WRITE_count,            54
BTB_OFF_PATH_WRITE_pct,        0.141
BTB_OFF_PATH_WRITE_total_count,           185
BTB_OFF_PATH_WRITE_total_pct,        0.236
BTB_OFF_PATH_WRITE_sum_count,         38406
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,         78351
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.00
BTB_OFF_PATH_WRITE_stddev,         0.04
BTB_OFF_PATH_WRITE_total_mean,         0.00
BTB_OFF_PATH_WRITE_total_stddev,         0.05

BP_ON_PATH_CORRECT_count,       2118310
BP_ON_PATH_CORRECT_pct,       99.538
BP_ON_PATH_CORRECT_total_count,       4210535
BP_ON_PATH_CORRECT_total_pct,       99.357

BP_ON_PATH_MISPREDICT_count,          9190
BP_ON_PATH_MISPREDICT_pct,        0.432
BP_ON_PATH_MISPREDICT_total_count,         25932
BP_ON_PATH_MISPREDICT_total_pct,        0.612

BP_ON_PATH_MISFETCH_count,           637
BP_ON_PATH_MISFETCH_pct,        0.030
BP_ON_PATH_MISFETCH_total_count,          1333
BP_ON_PATH_MISFETCH_total_pct,        0.031
BP_ON_PATH_MISFETCH_sum_count,       2128137
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,       4237800
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.00
