Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,297902,724399356.34,20270,49289950.9,4690470,11405675184.9
1010,22.174,528484,11718604.216,19278,427470.372,4742576,105161880.22399999
1362,2347.06,294872,692082276.3199999,20751,48703842.06,4703709,11039887245.539999
5198,1186.62,296175,351447178.49999994,21457,25461305.339999996,4680567,5554054413.54

weighted_avg,NA,NA,1779647415.376,NA,123882568.67199999,NA,28104778724.204002
weighted_%,NA,NA,0.0593051555380265,NA,0.0041282756011482066,NA,0.9365665688608252
weighted_total,30008308708.252003
