Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,97921,238111558.07,78033,189750505.11
1010,22.174,94860,2103425.64,80746,1790461.804
1362,2347.06,98822,231941163.32,78067,183227933.01999998
5198,1186.62,96109,114044861.57999998,77183,91586891.46

weighted_avg,NA,NA,586201008.6099999,NA,466355791.394
weighted_%,NA,NA,0.5569305225217035,NA,0.4430694774782964
weighted_total,1052556800.004
