Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,409960,996887433.2,71376,173562877.92000002
1010,22.174,408108,9049386.792,80762,1790816.588
1362,2347.06,410413,963263935.78,74262,174297369.72
5198,1186.62,408089,484246569.17999995,72868,86466626.16

weighted_avg,NA,NA,2453447324.952,NA,436117690.388
weighted_%,NA,NA,0.8490715079699689,NA,0.15092849203003114
weighted_total,2889565015.34
