Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
4118,2431.67,287293790,698603690329.3
1010,22.174,366644851,8129982926.073999
1362,2347.06,288462281,677038281243.86
5198,1186.62,285566002,338858329293.24

weighted_avg,NA,NA,1722630283792.4739
weighted_%,NA,NA,1.0
weighted_total,1722630283792.4739
