Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565305,3806305209.35,1798192,4372609540.64
1010,22.174,1568272,34774863.328,1816892,40287763.208
1362,2347.06,1563452,3669515651.12,1800027,4224771370.62
5198,1186.62,1565737,1857934838.9399998,1768617,2098676304.5399997

weighted_avg,NA,NA,9368530562.738,NA,10736344979.008
weighted_%,NA,NA,0.46598301706892303,NA,0.5340169829310769
weighted_total,20104875541.746002
