Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1104113,2684838458.71,0,0.0
1010,22.174,1145211,25393908.713999998,0,0.0
1362,2347.06,1114356,2615460393.36,0,0.0
5198,1186.62,1108084,1314874636.08,0,0.0

weighted_avg,NA,NA,6640567396.864,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,6640567396.864
