Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,4636736,11275011829.12
1010,22.174,5023689,111395279.88599999
1362,2347.06,4648779,10910963239.74
5198,1186.62,4638358,5503968369.959999

weighted_avg,NA,NA,27801338718.706
weighted_%,NA,NA,1.0
weighted_total,27801338718.706
