Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,63261,153829875.87,4681,11382647.27
1010,22.174,66734,1479759.716,5144,114063.056
1362,2347.06,63895,149965398.7,4153,9747340.18
5198,1186.62,62215,73825563.3,4112,4879381.4399999995

weighted_avg,NA,NA,379100597.586,NA,26123431.945999995
weighted_%,NA,NA,0.9355333592231182,NA,0.06446664077688181
weighted_total,405224029.532
