Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
4118,2431.67,1135438,2761010521.46,1272350,3093935324.5
1010,22.174,1141170,25304303.58,1288485,28570866.39
1362,2347.06,1131508,2655717166.48,1276417,2995827284.02
5198,1186.62,1141465,1354485198.3,1246009,1478539199.58

weighted_avg,NA,NA,6796517189.820001,NA,7596872674.49
weighted_%,NA,NA,0.47219711644667633,NA,0.5278028835533236
weighted_total,14393389864.310001
