Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,90495267,220054625905.89
1010,22.174,102456048,2271860408.3519998
1362,2347.06,90700340,212879140000.4
5198,1186.62,91221520,108245280062.4

weighted_avg,NA,NA,543450906377.042
weighted_%,NA,NA,1.0
weighted_total,543450906377.042
