Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
4118,2431.67,1794717,4364159487.39,224684,546357342.28
1010,22.174,1812706,40194942.844,221658,4915044.492
1362,2347.06,1791767,4205384655.02,222065,521199878.9
5198,1186.62,1789194,2123093384.2799997,222251,263727481.61999997

weighted_avg,NA,NA,10732832469.534,NA,1336199747.2919998
weighted_%,NA,NA,0.8892869185128911,NA,0.11071308148710893
weighted_total,12069032216.826
