Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,6253815,15207214321.050001
1010,22.174,6604315,146444080.81
1362,2347.06,6271605,14719833231.3
5198,1186.62,6286055,7459158584.099999

weighted_avg,NA,NA,37532650217.26
weighted_%,NA,NA,1.0
weighted_total,37532650217.26
