Simpoints,Weight,FDIP_SENIORITY_FTQ_ACCUMULATED_val,FDIP_SENIORITY_FTQ_ACCUMULATED_w_val
4118,2431.67,4884612316,11877765230447.72
1010,22.174,4697612382,104164856958.468
1362,2347.06,4808225859,11285194584624.54
5198,1186.62,4778351034,5670086903965.079

weighted_avg,NA,NA,28937211575995.805
weighted_%,NA,NA,1.0
weighted_total,28937211575995.805
