Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,584427,31075269.3294,63517,3377338.6273999996
1172,4605.89,682418,3143142242.0200005,56862,261900117.18

weighted_avg,NA,NA,3174217511.3494005,NA,265277455.80740002
weighted_%,NA,NA,0.9228731373819432,NA,0.07712686261805671
weighted_total,3439494967.1568007
