Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,115139299,6122209834.2878
1172,4605.89,107291052,494170783496.28

weighted_avg,NA,NA,500292993330.5678
weighted_%,NA,NA,1.0
weighted_total,500292993330.5678
