Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,27354,1454472.3587999998,0,0.0
1172,4605.89,26285,121065818.65,0,0.0

weighted_avg,NA,NA,122520291.0088,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,122520291.0088
