Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,27326,1452983.5372
1172,4605.89,25092,115570991.88000001

weighted_avg,NA,NA,117023975.41720001
weighted_%,NA,NA,1.0
weighted_total,117023975.41720001
