Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4198708,223254541.5176
1172,4605.89,3970725,18288722570.25

weighted_avg,NA,NA,18511977111.7676
weighted_%,NA,NA,1.0
weighted_total,18511977111.7676
