Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
49,53.1722,50,2658.6099999999997,0,0.0,0,0.0,8999,478496.62779999996,19221,1022022.8561999999
1172,4605.89,5,23029.45,0,0.0,0,0.0,9935,45759517.150000006,16841,77567793.49000001

weighted_avg,NA,NA,25688.06,NA,0.0,NA,0.0,NA,46238013.77780001,NA,78589816.3462
weighted_%,NA,NA,0.0002057455838941023,NA,0.0,NA,0.0,NA,0.37033809259309614,NA,0.6294561618230098
weighted_total,124853518.18400002
