Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,774787838,41197173879.7036
1172,4605.89,710896278,3274310057877.4204

weighted_avg,NA,NA,3315507231757.124
weighted_%,NA,NA,1.0
weighted_total,3315507231757.124
