cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
1,7ffda9e779aa,7ffda9e78be0,0,7623,0,0,0,0,0,1,0,0,2
3,7ffda9e7798b,7ffda9ad1490,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e779d1,0,0,3,0,0,0,0,0,0,0,0,0
2,7ffda9e7793e,7ffda9e7795d,0,267,0,1,0,0,0,1,0,0,4
3,7ffda9e77972,7ffda9e790c0,0,21,0,0,0,0,0,1,0,0,2
3,7ffda9e77936,7ffda9e78e50,0,267,0,0,0,0,0,1,0,0,2
2,7ffda9e77902,7ffda9e77990,0,7869,0,1,0,0,0,1,0,0,4
1,7ffda9e778a9,7ffda9e77850,0,3,0,0,0,0,0,1,0,0,2
7,7ffda9e7e0ab,7ffda9e7ded9,0,18,0,0,0,0,0,0,0,0,0
3,7ffda9e778a4,7ffda9ad1890,0,3,0,0,0,0,0,1,0,0,2
2,7ffda9e778b3,7ffda9e778ba,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e778c8,0,0,21,0,0,0,0,0,0,0,0,0
2,7ffda9e77c84,0,0,3,0,0,0,0,0,0,0,0,0
7,7ffda9e7e0db,7ffda9e6b60e,0,18,0,0,0,0,0,0,0,0,0
2,7ffda9e7789f,0,0,3,0,0,0,0,0,1,0,0,2
2,7ffda9e77890,7ffda9e77850,0,7848,0,3,0,0,0,1,0,0,8
3,7ffda9e77868,7ffda9e778e0,0,7848,0,0,0,0,0,1,0,0,2
2,7ffda9e77c6f,7ffda9e77c76,0,3,0,0,0,0,0,1,0,0,2
2,7ffda9e77838,0,0,21,0,0,0,0,0,1,0,0,2
3,7ffda9e77830,7ffda9e778e0,0,21,0,0,0,0,0,1,0,0,2
1,7ffda9e77844,7ffda9e77859,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e77c07,7ffda9e77a20,0,1083,0,0,0,0,0,1,0,0,2
2,7ffda9e77857,7ffda9e778ab,0,7848,0,27,0,0,0,1,0,0,56
2,7ffda9e77bb0,0,0,1083,0,0,0,0,0,0,0,0,0
2,7ffda9e77bda,7ffda9e77bc0,0,2166,0,2,0,0,0,1,0,0,6
2,7ffda9e77bdf,7ffda9e77bf9,0,1083,0,0,0,0,0,1,0,0,2
2,7ffda9e7772d,0,0,21,0,0,0,0,0,0,0,0,0
3,7ffda9e77723,7ffda9e42790,0,21,0,0,0,0,0,1,0,0,2
1,7ffda9e77738,7ffda9e77753,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e77b4f,0,0,1086,0,0,0,0,0,0,0,0,0
2,7ffda9e77b5b,7ffda9e77c6c,0,1086,0,0,0,0,0,1,0,0,2
2,7ffda9e7775e,7ffda9e7781c,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e776e2,0,0,21,0,0,0,0,0,0,0,0,0
3,7ffda9e77a23,7ffda9e42d10,0,1083,0,0,0,0,0,1,0,0,2
3,7ffda9e77a3d,7ffda9e79390,0,1086,0,0,0,0,0,1,0,0,2
2,7ffda9e77a33,0,0,1086,0,0,0,0,0,0,0,0,0
1,7ffda9e77a46,7ffda9e77b48,0,1086,0,0,0,0,0,1,0,0,2
3,7ffda9e77a11,7ffda9e42790,0,3,0,0,0,0,0,1,0,0,2
1,7ffda9e77a16,7ffda9e77a28,0,3,0,0,0,0,0,1,0,0,2
7,7ffda9e7795c,7ffda9e7786d,0,246,0,0,0,0,0,0,0,0,0
3,7ffda9e7e0cb,7ffda9e7de40,0,18,0,0,0,0,0,1,0,0,2
7,7ffda9e778d8,7ffda9e8582d,0,21,0,0,0,0,0,0,0,0,0
7,7ffda9e77c93,7ffda9e8595d,0,3,0,0,0,0,0,0,0,0,0
2,7ffda9e7e00d,0,0,18,0,0,0,0,0,0,0,0,0
2,7ffda9e7e013,7ffda9e7e0a6,0,18,0,0,0,0,0,1,0,0,2
7,7ffda9e7431b,7ffdaa03ed2c,0,9287,0,0,0,0,0,0,0,0,0
3,7ffda9e7dea7,7ffda99e44e0,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9e7deb9,0,0,18,0,0,0,0,0,0,0,0,0
2,7ffda9e7def6,7ffda9e7df9c,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9e7de8e,0,0,18,0,0,0,0,0,0,0,0,0
3,7ffda9e7ded4,7ffda9e7e000,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9e7de7a,7ffda9e7de86,0,18,0,0,0,0,0,1,0,0,2
7,7ffda9e7dfaa,7ffda9e7e0d0,0,18,0,0,0,0,0,0,0,0,0
2,7ffda9e74319,7ffda9e742e0,0,84626,0,321,0,0,0,1,0,0,644
2,7ffda9e742c6,0,0,9286,0,0,0,0,0,0,0,0,0
2,7ffda9e7b1aa,7ffda9e7b190,0,423,0,0,0,0,0,1,0,0,2
3,7ffda9d739bd,7ffda9d73a10,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9d739b3,0,0,26,0,0,0,0,0,0,0,0,0
2,7ffda9d739f3,0,0,26,0,0,0,0,0,0,0,0,0
2,7ffda9e7b198,7ffda9e7b16a,0,423,0,1,0,0,0,1,0,0,4
2,7ffda9d739de,7ffda9d739e5,0,26,0,1,0,0,0,1,0,0,4
7,7ffda9e7a5d0,7ffda9e79838,0,1365,0,0,0,0,0,0,0,0,0
2,7ffda9e7b168,7ffda9e7b175,0,327,0,0,0,0,0,1,0,0,2
2,7ffda9d73927,7ffda9d7394b,0,26,0,0,0,0,0,1,0,0,2
1,7ffda9e7b17f,7ffda9e7b19a,0,327,0,0,0,0,0,1,0,0,2
2,7ffda9e7b113,7ffda9e7b0e0,0,1233,0,9,0,0,0,1,0,0,20
1,7ffda9e7b115,7ffda9e7abd0,0,306,0,0,0,0,0,0,0,0,0
2,7ffda9e7b0b1,7ffda9e7b0cf,0,306,0,3,0,0,0,1,0,0,8
2,7ffda9e7b0d2,0,0,306,0,0,0,0,0,0,0,0,0
7,7ffda9e7a83d,7ffda9e79e6c,0,3768,0,0,0,0,0,0,0,0,0
7,7ffda9e7ab65,7ffda9e7a32b,0,327,0,0,0,0,0,0,0,0,0
2,7ffda9d73aaa,7ffda9d73aba,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9e73aaf,0,0,18,0,0,0,0,0,0,0,0,0
3,7ffda9e73ab8,7ffda9e3c880,0,18,0,0,0,0,0,1,0,0,2
1,7ffda9e73ac9,7ffda99e4420,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9d73ac4,0,0,26,0,0,0,0,0,0,0,0,0
3,7ffda9d73add,7ffda99e4410,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9d73a6e,0,0,26,0,0,0,0,0,0,0,0,0
2,7ffda9e73a3d,7ffda9e73a53,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9d73a31,7ffda9d73a63,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9d73a74,7ffda9d73aa7,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9e73a0e,7ffda9e73a30,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9d73a1e,0,0,26,0,0,0,0,0,0,0,0,0
2,7ffda9e73a56,7ffda9e73a99,0,18,0,0,0,0,0,1,0,0,2
2,7ffda9e7a5e9,7ffda9e7a71a,0,3768,0,1,0,0,0,1,0,0,4
3,7ffda9e7a9e2,7ffda9ad19d0,0,327,0,0,0,0,0,1,0,0,2
2,7ffda9e7adbd,0,0,306,0,0,0,0,0,0,0,0,0
3,7ffda9e7a9ff,7ffda9e7ab70,0,327,0,0,0,0,0,1,0,0,2
5,7ffda9d7398a,7ffdac66e3d0,0,26,0,0,0,0,0,1,0,0,2
2,7ffda9e7adca,7ffda9e7ae17,0,306,0,0,0,0,0,1,0,0,2
2,7ffda9e7ad93,7ffda9e7ad60,0,138,0,1,0,0,0,1,0,0,4
1,7ffda9e7ad95,7ffda9e7abd3,0,117,0,0,0,0,0,1,0,0,2
2,7ffda9e7a52e,0,0,1059,0,0,0,0,0,0,0,0,0
2,7ffda9e7ad2e,0,0,117,0,0,0,0,0,0,0,0,0
1,7ffda9e7a966,7ffda9e7a97b,0,111,0,0,0,0,0,1,0,0,2
7,7ffda9e7b174,7ffda9e7aa04,0,327,0,0,0,0,0,0,0,0,0
3,7ffda9e7a976,7ffda9acca30,0,6,0,0,0,0,0,1,0,0,2
2,7ffda9e7ad4f,0,0,117,0,0,0,0,0,0,0,0,0
2,7ffda9e7a918,7ffda9e7a9c1,0,327,0,13,0,0,0,1,0,0,28
2,7ffda9e7a95e,7ffda9e7a968,0,117,0,3,0,0,0,1,0,0,8
2,7ffda9e7a555,7ffda9e7a597,0,1059,0,0,0,0,0,1,0,0,2
1,7ffda9e7a8aa,7ffda9e7a8b1,0,306,0,0,0,0,0,1,0,0,2
2,7ffda9e7a0a5,0,0,21,0,0,0,0,0,0,0,0,0
2,7ffda9e7a4a6,0,0,1059,0,0,0,0,0,0,0,0,0
2,7ffda9e7a0f0,7ffda9e7a284,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e7a0b2,7ffda9e7a244,0,21,0,4,0,0,0,1,0,0,10
2,7ffda9e7a4cb,7ffda9e7a514,0,1059,0,0,0,0,0,1,0,0,2
2,7ffda9e7accb,0,0,117,0,0,0,0,0,0,0,0,0
2,7ffda9e7a0c3,7ffda9e7a244,0,18,0,1,0,0,0,1,0,0,4
