Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,815450,660637632.9499999
5297,898.498,874990,786176765.0200001
5168,967.77,833840,806965336.8
2807,979.819,836265,819388336.035
2215,509.983,839235,427995583.005
1490,862.35,864535,745531757.25
3954,490.914,838310,411538115.34
2031,399.553,846075,338051804.475

weighted_avg,NA,NA,4996285330.875
weighted_%,NA,NA,1.0
weighted_total,4996285330.875
