Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,30234,24494105.334
5297,898.498,31080,27925317.84
5168,967.77,30652,29664086.04
2807,979.819,30671,30052028.549
2215,509.983,30621,15616189.443
1490,862.35,31038,26765619.3
3954,490.914,30284,14866839.576
2031,399.553,30059,12010163.627

weighted_avg,NA,NA,181394349.709
weighted_%,NA,NA,1.0
weighted_total,181394349.709
