cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,928c53,928dd0,0,20415,0,247,0,0,0,1,0,0,496
2,1128069,0,0,31,0,0,0,0,0,0,0,0,0
2,928c74,0,0,16423,0,0,0,0,0,4,0,0,8
7,9290cc,92917a,0,3720,0,0,0,0,0,0,0,0,0
2,928c8f,928cb0,0,16423,0,18,0,0,0,1,0,0,38
2,928c94,0,0,7134,0,0,0,0,0,2,0,0,4
2,928cdc,928cee,0,7134,0,159,0,0,0,1,0,0,320
2,928c9d,928dd8,0,7134,0,0,0,0,0,1,0,0,2
2,928ce4,0,0,6277,0,0,0,0,0,1,0,0,2
7,9290ac,92918d,0,9303,0,0,0,0,0,0,0,0,0
2,928cec,928ca3,0,6277,0,219,0,0,0,1,0,0,440
2,928cb3,928cbe,0,9289,0,409,0,0,0,1,0,0,820
2,928cf5,928d51,0,1376,0,1,0,0,0,1,0,0,4
2,928cbc,928ca3,0,8145,0,227,0,0,0,1,0,0,456
2,928d5b,928e18,0,1376,0,2,0,0,0,1,0,0,6
7,929184,92a6ca,0,2406,0,0,0,0,0,0,0,0,0
7,929dec,92cae4,0,3,0,0,0,0,0,0,0,0,0
1,928df6,928ca3,0,7134,0,0,0,0,0,1,0,0,2
7,9291ff,9293aa,0,1626,0,0,0,0,0,0,0,0,0
5,1309a46,916d60,0,1,0,0,0,0,0,1,0,0,2
1,928e57,928d6b,0,26,0,0,0,0,0,1,0,0,2
2,928e22,0,0,26,0,0,0,0,0,1,0,0,2
7,12a9686,92b150,0,526,0,0,0,0,0,0,0,0,0
3,928ada,689610,0,1,0,0,0,0,0,1,0,0,2
2,928ede,0,0,2586,0,0,0,0,0,2,0,0,4
2,928aad,928b10,0,1,0,0,0,0,0,1,0,0,2
1,11282ee,111d0b0,0,31,0,0,0,0,0,1,0,0,2
1,928af5,68ad50,0,1,0,0,0,0,0,1,0,0,2
2,928efb,0,0,2586,0,0,0,0,0,0,0,0,0
2,928b1c,0,0,1,0,0,0,0,0,0,0,0,0
2,928b5c,928ba0,0,3,0,0,0,0,0,1,0,0,2
4,1309f60,1309f83,0,9,0,0,0,0,0,1,0,0,2
7,92936f,9293bd,0,7148,0,0,0,0,0,0,0,0,0
1,928b33,928ac6,0,1,0,0,0,0,0,1,0,0,2
7,1309b3b,924290,0,9,0,0,0,0,0,0,0,0,0
2,928bc4,0,0,3,0,0,0,0,0,0,0,0,0
5,1309bc5,9170a0,0,9,0,0,0,0,0,1,0,0,2
1,928bda,68b2e0,0,3,0,0,0,0,0,1,0,0,2
2,928bad,0,0,3,0,0,0,0,0,0,0,0,0
7,13097ec,922579,0,155,0,0,0,0,0,0,0,0,0
7,9293b4,92a56b,0,1670,0,0,0,0,0,0,0,0,0
7,9297ff,92bc99,0,43,0,0,0,0,0,0,0,0,0
2,92980e,0,0,35,0,0,0,0,0,0,0,0,0
2,929c0f,0,0,2,0,0,0,0,0,0,0,0,0
2,929c54,92b035,0,490,0,2,0,0,0,1,0,0,6
2,929817,9297c4,0,35,0,0,0,0,0,1,0,0,2
2,929c5d,92b035,0,488,0,1,0,0,0,1,0,0,4
2,929c1f,0,0,2,0,0,0,0,0,0,0,0,0
2,929821,9297c4,0,8,0,0,0,0,0,1,0,0,2
2,929066,92906e,0,9303,0,29,0,0,0,1,0,0,60
2,92906c,9290ac,0,8153,0,6,0,0,0,1,0,0,14
2,929c74,92bb80,0,486,0,0,0,0,0,1,0,0,2
1,92987b,929805,0,9,0,0,0,0,0,1,0,0,2
1,929886,929805,0,26,0,0,0,0,0,1,0,0,2
4,1128086,11282e0,0,31,0,0,0,0,0,1,0,0,2
2,9290ca,9290d0,0,4276,0,112,0,0,0,1,0,0,226
2,929095,92909d,0,7148,0,559,0,0,0,1,0,0,1120
2,92909b,9290ac,0,2242,0,116,0,0,0,1,0,0,234
3,929ce7,9ee760,0,486,0,0,0,0,0,1,0,0,2
7,928cad,92b2a3,0,15047,0,0,0,0,0,0,0,0,0
2,9290fb,929103,0,2190,0,36,0,0,0,1,0,0,74
2,929101,0,0,58,0,0,0,0,0,0,0,0,0
2,92914b,929188,0,5563,0,14,0,0,0,2,0,0,32
2,92911e,92912e,0,2190,0,30,0,0,0,1,0,0,62
2,929d63,929df0,0,6632,0,589,0,0,0,1,0,0,1180
2,92912c,9290cc,0,1634,0,2,0,0,0,1,0,0,6
2,92916d,0,0,2406,0,0,0,0,0,0,0,0,0
1,929d6f,929da8,0,2177,0,0,0,0,0,1,0,0,2
2,929d31,92bb20,0,486,0,0,0,0,0,1,0,0,2
3,929175,9290b0,0,2406,0,0,0,0,0,1,0,0,2
1,929135,688b70,0,556,0,0,0,0,0,1,0,0,2
2,92917c,0,0,2406,0,0,0,0,0,2,0,0,4
2,929d7f,929e28,0,2109,0,90,0,0,0,1,0,0,182
2,13099c7,1309b40,0,9,0,0,0,0,0,1,0,0,2
3,929188,929040,0,3157,0,0,0,0,0,1,0,0,2
7,928dd0,92a724,0,3992,0,0,0,0,0,0,0,0,0
2,9299d7,9299f9,0,2,0,1,0,0,0,1,0,0,4
1,92919c,688b70,0,3157,0,0,0,0,0,1,0,0,2
7,928da0,92a724,0,1376,0,0,0,0,0,0,0,0,0
2,9291e1,929280,0,2088,0,15,0,0,0,1,0,0,32
2,929da3,929df3,0,3246,0,191,0,0,0,1,0,0,384
3,9299a8,787100,0,2,0,0,0,0,0,1,0,0,2
2,929dac,929d78,0,3732,0,73,0,0,0,1,0,0,148
1,929db4,929d90,0,1623,0,0,0,0,0,1,0,0,2
2,9291f7,929200,0,2088,0,0,0,0,0,1,0,0,2
2,9299bb,9299c7,0,2,0,1,0,0,0,1,0,0,4
2,929a49,0,0,1757,0,0,0,0,0,5,0,0,10
2,1309e08,130a030,0,9,0,0,0,0,0,1,0,0,2
2,929a0c,929a0c,0,76,0,2,0,0,0,1,0,0,6
2,92924e,92925e,0,2088,0,31,0,0,0,1,0,0,64
3,929e0e,928c50,0,6146,0,0,0,0,0,1,0,0,2
2,1309a51,1309b80,0,1,0,0,0,0,0,1,0,0,2
2,929a11,0,0,2,0,0,0,0,0,0,0,0,0
3,929e18,929040,0,6146,0,0,0,0,0,1,0,0,2
3,929e5a,688440,0,486,0,0,0,0,0,1,0,0,2
2,92925c,9291f9,0,1626,0,0,0,0,0,1,0,0,2
2,929a5f,929a7a,0,1757,0,430,0,0,0,1,0,0,862
1,929e20,929d60,0,6146,0,0,0,0,0,1,0,0,2
3,929e66,688440,0,486,0,0,0,0,0,1,0,0,2
3,929267,6888e0,0,462,0,0,0,0,0,2,0,0,4
2,92922b,929233,0,2088,0,2,0,0,0,1,0,0,6
2,929a6e,929a7a,0,857,0,21,0,0,0,1,0,0,44
2,1309a2e,1309b90,0,9,0,2,0,0,0,1,0,0,6
2,929231,0,0,2,0,0,0,0,0,0,0,0,0
3,929e72,9bae10,0,486,0,0,0,0,0,1,0,0,2
1,929a38,929a8c,0,2,0,0,0,0,0,1,0,0,2
2,929e79,0,0,486,0,0,0,0,0,4,0,0,8
2,1309a38,0,0,1,0,0,0,0,0,0,0,0,0
1,92927b,688b70,0,462,0,0,0,0,0,1,0,0,2
2,929ac7,929a40,0,1909,0,7,0,0,0,1,0,0,16
2,929a87,929aeb,0,1757,0,1,0,0,0,1,0,0,4
2,9292c7,9291e7,0,25049,0,1276,0,0,0,1,0,0,2554
2,929ecc,92c760,0,486,0,107,0,0,0,1,0,0,216
1,9292cd,92929f,0,22973,0,0,0,0,0,1,0,0,2
2,929ee2,929efc,0,486,0,0,0,0,0,1,0,0,2
2,929ea8,0,0,486,0,0,0,0,0,0,0,0,0
2,929ae9,929a89,0,152,0,0,0,0,0,1,0,0,2
3,929af3,90dd20,0,2,0,0,0,0,0,1,0,0,2
3,929eb9,9d4c90,0,486,0,0,0,0,0,1,0,0,2
2,929afa,0,0,2,0,0,0,0,0,0,0,0,0
3,929b44,a585e0,0,2,0,0,0,0,0,1,0,0,2
3,929b08,a585e0,0,2,0,0,0,0,0,1,0,0,2
2,929f11,0,0,486,0,0,0,0,0,0,0,0,0
2,929351,929359,0,7148,0,1141,0,0,0,1,0,0,2284
2,1309f50,0,0,9,0,0,0,0,0,0,0,0,0
2,1309b50,13099cd,0,9,0,0,0,0,0,1,0,0,2
3,929b53,a585e0,0,2,0,0,0,0,0,1,0,0,2
3,929b17,a585e0,0,2,0,0,0,0,0,1,0,0,2
2,929357,0,0,2274,0,0,0,0,0,0,0,0,0
2,929f5e,92ab80,0,6683,0,380,0,0,0,1,0,0,762
2,92931e,0,0,7148,0,0,0,0,0,2,0,0,4
7,928f21,92b24e,0,2586,0,0,0,0,0,0,0,0,0
3,929b62,a585e0,0,2,0,0,0,0,0,1,0,0,2
3,929b26,a585e0,0,2,0,0,0,0,0,1,0,0,2
2,929327,929330,0,7148,0,1,0,0,0,1,0,0,4
2,130976c,13097c0,0,155,0,0,0,0,0,1,0,0,2
2,929f6e,92a782,0,6197,0,1200,0,0,0,1,0,0,2402
3,929333,a58620,0,7148,0,0,0,0,0,1,0,0,2
3,929b35,a585e0,0,2,0,0,0,0,0,1,0,0,2
2,92937b,9293b8,0,2836,0,10,0,0,0,2,0,0,24
2,929f7d,0,0,3710,0,0,0,0,0,3,0,0,6
2,130973e,1309765,0,155,0,1,0,0,0,1,0,0,4
