Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,815375,660576871.625
5297,898.498,874515,785749978.47
5168,967.77,831830,805020119.1
2807,979.819,835705,818839637.395
2215,509.983,837705,427215309.015
1490,862.35,863145,744333090.75
3954,490.914,836840,410816471.76
2031,399.553,844615,337468457.09499997

weighted_avg,NA,NA,4990019935.21
weighted_%,NA,NA,1.0
weighted_total,4990019935.21
