Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,109901558,89036857115.258
5297,898.498,113812416,102260228151.168
5168,967.77,111294649,107707622462.73
2807,979.819,111203591,108959391330.02899
2215,509.983,111272498,56747082347.534004
1490,862.35,113245982,97657672577.7
3954,490.914,110784556,54385689524.184
2031,399.553,109956734,43933542939.902

weighted_avg,NA,NA,660688086448.5049
weighted_%,NA,NA,1.0
weighted_total,660688086448.5049
