Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3583892,2903493687.692
5297,898.498,3605642,3239662125.716
5168,967.77,3597676,3481722902.52
2807,979.819,3587036,3514646026.4839997
2215,509.983,3588054,1829846543.082
1490,862.35,3604073,3107972351.55
3954,490.914,3603427,1768972762.2779999
2031,399.553,3599398,1438150269.094

weighted_avg,NA,NA,21284466668.416
weighted_%,NA,NA,1.0
weighted_total,21284466668.416
