Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
2264,44.9546,0,0.0,0,0.0,0,0.0,1197,53810.6562,3135,140932.671
812,334.908,0,0.0,0,0.0,0,0.0,405,135637.74000000002,8823,2954893.284
1358,97.2156,0,0.0,0,0.0,0,0.0,2334,226901.21039999998,13221,1285287.4475999998
1778,40.8635,0,0.0,0,0.0,0,0.0,0,0.0,4,163.454
828,45.4532,0,0.0,0,0.0,0,0.0,233,10590.5956,372,16908.5904
2213,8.07837,0,0.0,0,0.0,0,0.0,46,371.60501999999997,29,234.27273
1726,65.5195,0,0.0,0,0.0,0,0.0,4,262.078,25,1637.9874999999997
2054,37.2896,0,0.0,0,0.0,0,0.0,158,5891.7568,281,10478.3776
1903,16.1097,0,0.0,0,0.0,0,0.0,18,289.9746,17,273.8649
509,133.977,0,0.0,0,0.0,0,0.0,612,81993.924,6437,862409.949
1751,10.0901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
62,40.4224,0,0.0,0,0.0,0,0.0,203,8205.7472,744,30074.265600000002
2151,40.7196,0,0.0,0,0.0,0,0.0,213,8673.2748,174,7085.2104
239,98.774,0,0.0,0,0.0,0,0.0,13,1284.062,121,11951.654
1893,44.3029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1305,111.513,1,111.513,0,0.0,0,0.0,3227,359852.451,17692,1972887.996
1673,34.2884,0,0.0,0,0.0,0,0.0,23,788.6332000000001,112,3840.3008000000004
492,45.4197,0,0.0,0,0.0,0,0.0,860,39060.941999999995,5506,250080.8682
2249,320.874,0,0.0,0,0.0,0,0.0,3629,1164451.746,20986,6733861.764
264,17.7912,114,2028.1968,0,0.0,0,0.0,403,7169.8536,1128,20068.4736
2123,26.1783,0,0.0,0,0.0,0,0.0,8,209.4264,46,1204.2018
116,27.1629,0,0.0,0,0.0,0,0.0,38,1032.1902,315,8556.3135
1159,18.1708,2,36.3416,0,0.0,0,0.0,238,4324.6503999999995,148,2689.2784
1270,263.009,18,4734.162,0,0.0,0,0.0,7246,1905763.2140000002,10250,2695842.25
2165,28.2044,0,0.0,0,0.0,0,0.0,0,0.0,3,84.6132
1152,171.372,0,0.0,0,0.0,0,0.0,156,26734.032000000003,483,82772.676
792,79.0312,0,0.0,0,0.0,0,0.0,6,474.18719999999996,829,65516.864799999996
1979,51.6033,0,0.0,0,0.0,0,0.0,168,8669.3544,1352,69767.66159999999
2185,56.1164,0,0.0,0,0.0,0,0.0,30,1683.492,10,561.164

weighted_avg,NA,NA,6910.213400000001,NA,0.0,NA,0.0,NA,4054126.7970200013,NA,17230065.454630006
weighted_%,NA,NA,0.00032455874050408266,NA,0.0,NA,0.0,NA,0.19041413208522076,NA,0.8092613091742752
weighted_total,21291102.46505001
