cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,80d04f,834472,0,233,0,0,0,0,0,0,0,0,0
3,130c424,5791a0,0,2979,0,0,0,0,0,1,0,0,2
5,80d02c,d0dc90,0,233,0,0,0,0,0,1,0,0,2
2,130c42c,0,0,2979,0,0,0,0,0,0,0,0,0
2,80d00f,80d018,0,233,0,0,0,0,0,1,0,0,2
7,130c42f,12b5e3e,0,2979,0,0,0,0,0,0,0,0,0
2,80d034,0,0,233,0,0,0,0,0,0,0,0,0
3,80d03f,7d22a0,0,233,0,0,0,0,0,1,0,0,2
3,810c01,810910,0,3278,0,0,0,0,0,1,0,0,2
2,810c08,810c18,0,3278,0,1,0,0,0,1,0,0,4
1,810c25,810980,0,3045,0,0,0,0,0,1,0,0,2
1,810941,834760,0,647,0,0,0,0,0,1,0,0,2
2,81095b,810939,0,243,0,2,0,0,0,1,0,0,6
2,81091c,0,0,3278,0,0,0,0,0,0,0,0,0
2,81096b,0,0,233,0,0,0,0,0,0,0,0,0
2,81092c,810979,0,3278,0,19,0,0,0,1,0,0,40
2,810971,810939,0,233,0,0,0,0,0,1,0,0,2
2,810933,0,0,647,0,0,0,0,0,0,0,0,0
2,810937,810950,0,647,0,2,0,0,0,1,0,0,6
2,81098c,0,0,3045,0,0,0,0,0,0,0,0,0
2,8109a9,8109e0,0,3045,0,1,0,0,0,1,0,0,4
2,8109b3,0,0,414,0,0,0,0,0,0,0,0,0
2,8109b7,8109f8,0,414,0,2,0,0,0,1,0,0,6
2,8109bb,8109e0,0,342,0,2,0,0,0,1,0,0,6
2,8109fc,0,0,72,0,0,0,0,0,0,0,0,0
2,810a09,8109e0,0,72,0,0,0,0,0,1,0,0,2
7,810c11,c9892b,0,233,0,0,0,0,0,0,0,0,0
7,81097b,810c06,0,2631,0,0,0,0,0,0,0,0,0
7,8109ec,c9892b,0,3045,0,0,0,0,0,0,0,0,0
1,a9a808,a9a770,0,2529,0,0,0,0,0,1,0,0,2
2,8129bb,0,0,2032,0,0,0,0,0,0,0,0,0
2,812a44,0,0,334,0,0,0,0,0,0,0,0,0
2,812a1b,812aa0,0,4614,0,2,0,0,0,1,0,0,6
2,812a5e,812a38,0,334,0,2,0,0,0,1,0,0,6
2,812a64,0,0,332,0,0,0,0,0,0,0,0,0
2,812a25,812a40,0,1328,0,1,0,0,0,1,0,0,4
3,812a6f,caff50,0,332,0,0,0,0,0,1,0,0,2
2,812a30,0,0,994,0,0,0,0,0,0,0,0,0
2,812a36,0,0,994,0,0,0,0,0,0,0,0,0
2,812a76,812ab9,0,332,0,0,0,0,0,1,0,0,2
7,833f65,810c06,0,647,0,0,0,0,0,0,0,0,0
2,a9a77b,0,0,2529,0,0,0,0,0,0,0,0,0
2,a9a7c4,a9a7a6,0,72,0,0,0,0,0,1,0,0,2
2,a9a78c,a9a7a6,0,2529,0,3,0,0,0,1,0,0,8
1,a9a7b1,abc610,0,2529,0,0,0,0,0,1,0,0,2
2,a9a7f7,0,0,3278,0,0,0,0,0,0,0,0,0
7,a9a815,c988f1,0,749,0,0,0,0,0,0,0,0,0
2,833d7b,833f70,0,647,0,1,0,0,0,1,0,0,4
7,8129c6,c9683c,0,2032,0,0,0,0,0,0,0,0,0
2,833d91,0,0,404,0,0,0,0,0,0,0,0,0
2,833d9a,834038,0,404,0,1,0,0,0,1,0,0,4
2,833da3,0,0,72,0,0,0,0,0,0,0,0,0
2,833dac,0,0,72,0,0,0,0,0,1,0,0,2
2,833df9,833e0a,0,72,0,0,0,0,0,1,0,0,2
2,833dbd,833dd0,0,72,0,0,0,0,0,1,0,0,2
2,833e11,0,0,72,0,0,0,0,0,0,0,0,0
2,833e58,834228,0,145,0,3,0,0,0,1,0,0,8
2,833e1d,0,0,72,0,0,0,0,0,0,0,0,0
2,833e6d,0,0,145,0,0,0,0,0,0,0,0,0
1,833e32,833e5e,0,72,0,0,0,0,0,1,0,0,2
7,812a3a,ca02fd,0,996,0,0,0,0,0,0,0,0,0
2,833e7b,833e8e,0,145,0,0,0,0,0,1,0,0,2
2,833ed3,8346c5,0,332,0,0,0,0,0,1,0,0,2
2,833ea6,0,0,145,0,0,0,0,0,0,0,0,0
7,812aad,c9bb30,0,3286,0,0,0,0,0,0,0,0,0
2,833eb3,833e49,0,145,0,0,0,0,0,1,0,0,2
7,812abf,ca02fd,0,332,0,0,0,0,0,0,0,0,0
2,833f7b,8342b8,0,243,0,1,0,0,0,1,0,0,4
2,833f87,833f54,0,10,0,0,0,0,0,1,0,0,2
4,a9a791,a9a7c0,0,72,0,0,0,0,0,1,0,0,2
4,a9a7fc,a9a808,0,3278,0,0,0,33,0,1,0,0,68
2,83444d,834460,0,233,0,0,0,0,0,1,0,0,2
2,834415,0,0,233,0,0,0,0,0,0,0,0,0
2,834425,834437,0,233,0,0,0,0,0,1,0,0,2
2,81402e,0,0,1131,0,0,0,0,0,0,0,0,0
1,834475,833f54,0,233,0,0,0,0,0,1,0,0,2
2,83403b,833ed0,0,332,0,0,0,0,0,1,0,0,2
2,814549,81454f,0,2464,0,25,0,0,0,1,0,0,52
7,12b5e49,ca1003,0,1832,0,0,0,0,0,0,0,0,0
2,abc61c,abc660,0,2529,0,0,0,0,0,1,0,0,2
2,834237,833f54,0,72,0,1,0,0,0,1,0,0,4
2,a9c2c8,0,0,2463,0,0,0,0,0,0,0,0,0
2,8346c8,833f54,0,332,0,0,0,0,0,1,0,0,2
2,8342cc,0,0,233,0,0,0,0,0,0,0,0,0
2,a9c2d5,a9c2db,0,2463,0,18,0,0,0,1,0,0,38
2,8342d8,0,0,233,0,0,0,0,0,0,0,0,0
2,a9c2e1,a9c2fa,0,2463,0,0,0,0,0,1,0,0,2
2,a9c2e6,a9c2fa,0,5117,0,112,0,0,0,1,0,0,226
2,8342ed,0,0,233,0,0,0,0,0,0,0,0,0
2,a9c2f3,0,0,2819,0,0,0,0,0,0,0,0,0
2,a9c2f8,a9c2e3,0,2819,0,0,0,0,0,1,0,0,2
2,834344,0,0,233,0,0,0,0,0,0,0,0,0
2,83434d,834410,0,233,0,0,0,0,0,1,0,0,2
2,83431c,83433b,0,233,0,0,0,0,0,1,0,0,2
1,834767,833d50,0,647,0,0,0,0,0,1,0,0,2
7,81404c,ca0c3a,0,1131,0,0,0,0,0,0,0,0,0
5,834470,80d000,0,233,0,0,0,0,0,1,0,0,2
7,814553,ca03bd,0,2464,0,0,0,0,0,0,0,0,0
7,abc662,c988f1,0,2529,0,0,0,0,0,0,0,0,0
3,12b5e39,130c410,0,1832,0,0,0,0,0,1,0,0,2
7,a9c2fa,ca00d0,0,2463,0,0,0,0,0,0,0,0,0
2,12b6069,0,0,2464,0,0,0,0,0,0,0,0,0
1,12b6077,12b6089,0,2464,0,0,0,0,0,1,0,0,2
2,12b6087,0,0,397126,0,0,0,0,0,6,0,0,12
2,12b608d,12b6080,0,399590,0,1168,0,0,0,1,0,0,2338
2,12b66f9,0,0,2973,0,0,0,0,0,0,0,0,0
2,12b672c,12b6708,0,1209759,0,29,0,0,0,1,0,0,60
1,12b6384,578570,0,1832,0,0,0,0,0,1,0,0,2
7,12b6091,ca0489,0,2464,0,0,0,0,0,0,0,0,0
7,12b6734,ca093b,0,2972,0,0,0,0,0,0,0,0,0
2,ca0401,0,0,1214,0,0,0,0,0,0,0,0,0
2,688c42,688c58,0,1514,0,93,0,0,0,1,0,0,188
2,ca0448,ca0420,0,1716,0,15,0,0,0,1,0,0,32
2,ca0c0c,ca0c1c,0,1131,0,0,0,0,0,1,0,0,2
2,688c51,688c40,0,1514,0,1,0,0,0,1,0,0,4
2,ca0c52,0,0,3393,0,0,0,0,0,0,0,0,0
2,688c13,0,0,1147,0,0,0,0,0,0,0,0,0
1,ca0417,ca0424,0,1214,0,0,0,0,0,1,0,0,2
2,688c19,688bd1,0,1147,0,87,0,0,0,1,0,0,176
2,ca0c5a,ca1b88,0,3393,0,25,0,0,0,1,0,0,52
7,ca9c20,ca0548,0,1983,0,0,0,0,0,0,0,0,0
2,ca0c21,0,0,1131,0,0,0,0,0,0,0,0,0
2,688c22,688c2a,0,774,0,2,0,0,0,1,0,0,6
2,688c63,688bd1,0,774,0,93,0,0,0,1,0,0,188
2,ca046b,ca03ce,0,2047,0,19,0,0,0,1,0,0,40
2,688c2c,688d08,0,774,0,67,0,0,0,1,0,0,136
2,ca0c6d,ca1060,0,2262,0,0,0,0,0,1,0,0,2
2,ca0430,ca0445,0,1716,0,2,0,0,0,1,0,0,6
2,688c70,0,0,80,0,0,0,0,0,0,0,0,0
3,ca0c35,814020,0,1131,0,0,0,0,0,1,0,0,2
2,688c36,688d68,0,315,0,19,0,0,0,1,0,0,40
1,688c3c,688c44,0,207,0,0,0,0,0,1,0,0,2
2,688c7c,0,0,80,0,0,0,0,0,0,0,0,0
7,ca9cc0,c9f2fd,0,348,0,0,0,0,0,0,0,0,0
2,ca04c2,0,0,2463,0,0,0,0,0,0,0,0,0
2,ca00c2,0,0,2463,0,0,0,0,0,0,0,0,0
2,688cc2,0,0,80,0,0,0,0,0,0,0,0,0
3,ca0484,12b6060,0,2464,0,0,0,0,0,1,0,0,2
2,ca04c9,ca0500,0,6058,0,48,0,0,0,2,0,0,100
2,ca048b,ca08e0,0,2464,0,0,0,0,0,1,0,0,2
3,ca00cb,a9c2c0,0,2463,0,0,0,0,0,1,0,0,2
2,688c8c,688ee0,0,80,0,0,0,0,0,1,0,0,2
2,688cce,688d29,0,80,0,0,0,0,0,1,0,0,2
1,688cd0,688ce1,0,67,0,0,0,0,0,1,0,0,2
2,ca00d6,ca00eb,0,2463,0,0,0,0,0,1,0,0,2
2,688cdb,688ef0,0,67,0,0,0,0,0,1,0,0,2
2,ca00dd,ca0bf0,0,2298,0,28,0,0,0,1,0,0,58
2,ca04e3,ca0588,0,3595,0,142,0,0,0,1,0,0,286
2,ca00e5,0,0,2298,0,0,0,0,0,0,0,0,0
2,688ceb,688cd8,0,67,0,0,0,0,0,1,0,0,2
2,ca00ef,0,0,2463,0,0,0,0,0,0,0,0,0
2,ca04f1,ca04c4,0,3595,0,0,0,0,0,1,0,0,2
2,ca08f2,0,0,2464,0,0,0,0,0,0,0,0,0
2,688cb7,0,0,80,0,0,0,0,0,0,0,0,0
2,ca08f9,ca0970,0,5766,0,74,0,0,0,1,0,0,150
1,688cfc,688d3e,0,67,0,0,0,0,0,1,0,0,2
2,ca0100,ca0106,0,2463,0,0,0,0,0,1,0,0,2
2,688d02,688c58,0,2611,0,140,0,0,0,1,0,0,282
3,ca0543,ca9bf0,0,233,0,0,0,0,0,1,0,0,2
2,ca0146,0,0,8675,0,0,0,0,0,0,0,0,0
2,ca0507,ca0090,0,2463,0,0,0,0,0,1,0,0,2
2,ca054a,ca0a48,0,233,0,0,0,0,0,1,0,0,2
7,ca9d0b,c9f2fd,0,1402,0,0,0,0,0,0,0,0,0
2,ca090c,ca095c,0,3303,0,14,0,0,0,1,0,0,30
2,ca0910,0,0,2973,0,0,0,0,0,1,0,0,2
2,688d14,688d00,0,2611,0,0,0,0,0,1,0,0,2
2,ca0156,ca0226,0,8675,0,3,0,0,0,1,0,0,8
1,ca011b,ca012f,0,2463,0,0,0,0,0,1,0,0,2
2,ca015f,ca016e,0,8665,0,4,0,0,0,1,0,0,10
2,ca0920,ca0fe8,0,2973,0,138,0,0,0,1,0,0,278
2,ca0522,ca0464,0,2047,0,14,0,0,0,1,0,0,30
2,688d62,688c5b,0,5671,0,111,0,0,0,1,0,0,224
2,688d23,688f00,0,13,0,0,0,0,0,1,0,0,2
2,ca0964,ca08f4,0,3302,0,0,0,0,0,1,0,0,2
7,c29566,c96683,0,1016,0,0,0,0,0,0,0,0,0
1,ca0528,ca03ea,0,1214,0,0,0,0,0,0,0,0,0
2,ca0129,ca03a8,0,15428,0,110,0,0,0,1,0,0,222
2,ca0169,ca017a,0,7534,0,58,0,0,0,1,0,0,118
2,ca0571,ca0120,0,8675,0,7,0,0,0,1,0,0,16
2,ca0171,ca0226,0,6859,0,29,0,0,0,1,0,0,60
2,ca0132,ca03a8,0,15592,0,0,0,0,0,1,0,0,2
7,c29532,c2955d,0,1016,0,0,0,0,0,0,0,0,0
2,688d32,688d20,0,13,0,0,0,0,0,1,0,0,2
2,688d74,688d60,0,5671,0,2,0,0,0,1,0,0,6
3,ca0936,12b66f0,0,2973,0,0,0,0,0,1,0,0,2
1,ca053b,ca0520,0,2047,0,0,0,0,0,1,0,0,2
1,ca057d,ca0288,0,7535,0,0,0,0,0,1,0,0,2
2,ca013f,ca0120,0,15427,0,138,0,0,0,1,0,0,278
1,ca0181,ca0193,0,7604,0,0,0,0,0,1,0,0,2
2,ca01c1,ca020a,0,3278,0,2,0,0,0,1,0,0,6
1,ca0984,ca04b7,0,2463,0,0,0,0,0,1,0,0,2
2,ca0590,0,0,2432,0,0,0,0,0,0,0,0,0
2,ca01d2,ca0540,0,233,0,0,0,0,0,1,0,0,2
