Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
2264,44.9546,25795,1159603.907,0,0.0,0,0.0,440,19780.024,430145,19336996.417
812,334.908,0,0.0,0,0.0,0,0.0,13860,4641824.88,417055,139675055.94
1358,97.2156,1260,122491.65599999999,0,0.0,0,0.0,147845,14372840.382,1871735,181961841.06599998
1778,40.8635,0,0.0,0,0.0,0,0.0,0,0.0,895,36572.832500000004
828,45.4532,1985,90224.602,0,0.0,0,0.0,1060,48180.392,168455,7656818.806000001
2213,8.07837,0,0.0,0,0.0,0,0.0,0,0.0,6360,51378.4332
1726,65.5195,0,0.0,0,0.0,0,0.0,0,0.0,1250,81899.37499999999
2054,37.2896,1040,38781.184,0,0.0,0,0.0,0,0.0,48885,1822902.096
1903,16.1097,0,0.0,0,0.0,0,0.0,0,0.0,4655,74990.6535
509,133.977,2495,334272.615,0,0.0,0,0.0,40680,5450184.36,416470,55797401.190000005
1751,10.0901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
62,40.4224,1080,43656.192,0,0.0,0,0.0,0,0.0,94150,3805768.9600000004
2151,40.7196,7045,286869.582,0,0.0,0,0.0,990,40312.404,139680,5687713.728
239,98.774,0,0.0,0,0.0,0,0.0,0,0.0,6915,683022.21
1893,44.3029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1305,111.513,3845,428767.48500000004,0,0.0,0,0.0,265320,29586629.16,2786250,310703096.25
1673,34.2884,0,0.0,0,0.0,0,0.0,0,0.0,10470,358999.548
492,45.4197,6970,316575.309,0,0.0,0,0.0,18125,823232.0625,512970,23298943.509
2249,320.874,3655,1172794.47,0,0.0,0,0.0,112145,35984414.730000004,1601905,514009664.97
264,17.7912,10595,188497.764,0,0.0,0,0.0,0,0.0,159545,2838497.004
2123,26.1783,0,0.0,0,0.0,0,0.0,0,0.0,5955,155891.7765
116,27.1629,0,0.0,0,0.0,0,0.0,0,0.0,28555,775636.6095
1159,18.1708,1230,22350.084,0,0.0,0,0.0,1190,21623.252,75675,1375075.29
1270,263.009,262395,69012246.555,0,0.0,0,0.0,13930,3663715.37,4660940,1225869168.46
2165,28.2044,0,0.0,0,0.0,0,0.0,0,0.0,1805,50908.942
1152,171.372,5720,980247.8400000001,0,0.0,0,0.0,0,0.0,39335,6740917.62
792,79.0312,0,0.0,0,0.0,0,0.0,0,0.0,46395,3666652.5239999997
1979,51.6033,7165,369737.6445,0,0.0,0,0.0,55,2838.1814999999997,256255,13223603.6415
2185,56.1164,0,0.0,0,0.0,0,0.0,0,0.0,8400,471377.76

weighted_avg,NA,NA,74567116.8895,NA,0.0,NA,0.0,NA,94655575.19800001,NA,2520210795.6117
weighted_%,NA,NA,0.02772595687179157,NA,0.0,NA,0.0,NA,0.03519535829048425,NA,0.9370786848377242
weighted_total,2689433487.6992
