Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,2479424,6029140958.08,671342,1632482201.14,231871,563833754.57,10,24316.7
1010,22.174,2492169,55261355.405999996,667206,14794625.844,228512,5067025.0879999995,1427,31642.298
1362,2347.06,2491793,5848387678.58,683392,1603962027.52,215226,505148335.56,19,44594.14
5198,1186.62,2446285,2902810706.7,676072,802240556.64,221342,262648844.03999996,60,71197.2

weighted_avg,NA,NA,14835600698.765999,NA,4053479411.144,NA,1336697959.258,NA,171750.338
weighted_%,NA,NA,0.7334933998727949,NA,0.2004098421738793,NA,0.06608826637001157,NA,8.491583314142467e-06
weighted_total,20225949819.506
