Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
4118,2431.67,21,51065.07,0,0.0,0,0.0,7904,19219919.68,75860,184466486.20000002
1010,22.174,30,665.22,0,0.0,0,0.0,8542,189410.308,75572,1675733.528
1362,2347.06,2,4694.12,0,0.0,0,0.0,7578,17786020.68,76195,178834236.7
5198,1186.62,3,3559.8599999999997,0,0.0,0,0.0,7703,9140533.86,75139,89161440.17999999

weighted_avg,NA,NA,59984.270000000004,NA,0.0,NA,0.0,NA,46335884.528,NA,454137896.608
weighted_%,NA,NA,0.00011984060646007512,NA,0.0,NA,0.0,NA,0.09257294458529763,NA,0.9073072148082423
weighted_total,500533765.40599996
