Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,108775,264504904.25,99833,242760911.11
1010,22.174,105397,2337073.0779999997,102000,2261748.0
1362,2347.06,107225,251663508.5,98037,230098721.22
5198,1186.62,106210,126030910.19999999,98573,116968693.25999999

weighted_avg,NA,NA,644536396.028,NA,592090073.59
weighted_%,NA,NA,0.5212054018438571,NA,0.47879459815614295
weighted_total,1236626469.618
