Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,870114976,2115832483689.9202
1010,22.174,911385700,20209066511.8
1362,2347.06,866858343,2034568542521.5798
5198,1186.62,864351440,1025656705732.7999

weighted_avg,NA,NA,5196266798456.1
weighted_%,NA,NA,1.0
weighted_total,5196266798456.1
