Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,5129290,12472740614.300001
1010,22.174,5447978,120803464.17199999
1362,2347.06,5104167,11979786199.02
5198,1186.62,5086989,6036322887.179999

weighted_avg,NA,NA,30609653164.672005
weighted_%,NA,NA,1.0
weighted_total,30609653164.672005
