Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
4118,2431.67,845,2054761.1500000001,0,0.0,0,0.0,424605,1032499240.35,7847105,19081569815.350002
1010,22.174,2710,60091.54,0,0.0,0,0.0,397675,8818045.45,7884785,174837222.59
1362,2347.06,130,305117.8,0,0.0,0,0.0,345345,810545435.6999999,7642450,17937288697.0
5198,1186.62,390,462781.79999999993,0,0.0,0,0.0,362725,430416739.49999994,7730430,9173082846.599998

weighted_avg,NA,NA,2882752.2899999996,NA,0.0,NA,0.0,NA,2282279461.0,NA,46366778581.54
weighted_%,NA,NA,5.925256511671031e-05,NA,0.0,NA,0.0,NA,0.04691034774182177,NA,0.9530303996930615
weighted_total,48651940794.83
