Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,68520,166618028.4,15244,37068377.480000004
1010,22.174,68484,1518564.216,15630,346579.62
1362,2347.06,68489,160747792.34,15284,35872465.04
5198,1186.62,68336,81088864.32,14506,17213109.72

weighted_avg,NA,NA,409973249.27599996,NA,90500531.86
weighted_%,NA,NA,0.8191702836968253,NA,0.18082971630317465
weighted_total,500473781.136
